SCHOOL_CODE,Pass Percentage,Observation,,,,,,,Mean,77.53852777
PP0084,100.00,Reward,,,,,,,,
PP0085,100.00,Reward,,,,,,,,
PP0086,100.00,Reward,,,,,,,,
PP0087,0.00,Normal,,,,,,,,
PP0088,14.29,Reward,,,,,,,,
PP0089,100.00,Reward,,,,,,,,
PP0090,100.00,Reward,,,,,,,,
PP0091,66.67,Reward,,,,,,,,
PP0092,100.00,Reward,,,,,,,,
PP0093,100.00,Reward,,,,,,,,
PP0094,100.00,Reward,,,,,,,,
PP0095,33.33,Reward,,,,,,,,
PP0096,100.00,Reward,,,,,,,,
PP0097,54.55,Reward,,,,,,,,
PP0099,100.00,Reward,,,,,,,,
PP0100,100.00,Reward,,,,,,,,
PP0101,50.00,Reward,,,,,,,,
PP0102,100.00,Reward,,,,,,,,
PP0103,83.33,Reward,,,,,,,,
PP0104,50.00,Reward,,,,,,,,
PP0105,100.00,Reward,,,,,,,,
PP0106,100.00,Reward,,,,,,,,
PP0107,100.00,Reward,,,,,,,,
PP0108,100.00,Reward,,,,,,,,
PP0109,100.00,Reward,,,,,,,,
PP0110,66.67,Reward,,,,,,,,
PP0111,33.33,Reward,,,,,,,,
PP0112,100.00,Reward,,,,,,,,
PP0113,100.00,Reward,,,,,,,,
PP0115,100.00,Reward,,,,,,,,
PP0116,100.00,Reward,,,,,,,,
PP0118,100.00,Reward,,,,,,,,
PP0120,100.00,Reward,,,,,,,,
PP0121,100.00,Reward,,,,,,,,
PP0124,100.00,Reward,,,,,,,,
PP0125,0.00,Normal,,,,,,,,
PP0126,100.00,Reward,,,,,,,,
PP0127,100.00,Reward,,,,,,,,
PP0128,80.00,Reward,,,,,,,,
PP0129,100.00,Reward,,,,,,,,
PP0132,80.00,Reward,,,,,,,,
PP0133,100.00,Reward,,,,,,,,
PP0134,50.00,Reward,,,,,,,,
PP0135,66.67,Reward,,,,,,,,
PP0136,40.00,Reward,,,,,,,,
PP0137,100.00,Reward,,,,,,,,
PP0139,66.67,Reward,,,,,,,,
PP0140,62.50,Reward,,,,,,,,
PP0141,100.00,Reward,,,,,,,,
PP0142,50.00,Reward,,,,,,,,
PP0143,66.67,Reward,,,,,,,,
PP0144,100.00,Reward,,,,,,,,
PP0145,83.33,Reward,,,,,,,,
PP0147,100.00,Reward,,,,,,,,
PP0148,50.00,Reward,,,,,,,,
PP0149,50.00,Reward,,,,,,,,
PP0150,100.00,Reward,,,,,,,,
PP0151,100.00,Reward,,,,,,,,
PP0152,80.00,Reward,,,,,,,,
PP0153,100.00,Reward,,,,,,,,
PP0156,100.00,Reward,,,,,,,,
PP0157,100.00,Reward,,,,,,,,
PP0158,100.00,Reward,,,,,,,,
PP0160,100.00,Reward,,,,,,,,
PP0162,100.00,Reward,,,,,,,,
PP0163,100.00,Reward,,,,,,,,
PP0165,100.00,Reward,,,,,,,,
PP0166,100.00,Reward,,,,,,,,
PP0167,100.00,Reward,,,,,,,,
PP0169,100.00,Reward,,,,,,,,
QA0001,66.67,Reward,,,,,,,,
QA0002,33.33,Reward,,,,,,,,
QA0003,16.67,Reward,,,,,,,,
QA0004,60.00,Reward,,,,,,,,
QA0005,45.45,Reward,,,,,,,,
QA0006,83.33,Reward,,,,,,,,
QA0007,33.33,Reward,,,,,,,,
QA0008,66.67,Reward,,,,,,,,
QA0009,100.00,Reward,,,,,,,,
QA0010,77.78,Reward,,,,,,,,
QA0011,0.00,Normal,,,,,,,,
QA0012,100.00,Reward,,,,,,,,
QA0013,100.00,Reward,,,,,,,,
QA0014,20.00,Reward,,,,,,,,
QA0015,50.00,Reward,,,,,,,,
QA0016,100.00,Reward,,,,,,,,
QA0017,100.00,Reward,,,,,,,,
QA0018,87.50,Reward,,,,,,,,
QA0019,100.00,Reward,,,,,,,,
QA0020,0.00,Normal,,,,,,,,
QA0022,0.00,Normal,,,,,,,,
QA0023,83.33,Reward,,,,,,,,
QA0024,62.50,Reward,,,,,,,,
QA0025,71.43,Reward,,,,,,,,
QA0026,40.00,Reward,,,,,,,,
QA0027,85.71,Reward,,,,,,,,
QA0028,71.43,Reward,,,,,,,,
QA0029,100.00,Reward,,,,,,,,
QA0030,33.33,Reward,,,,,,,,
QA0031,75.00,Reward,,,,,,,,
QA0032,40.00,Reward,,,,,,,,
QA0033,66.67,Reward,,,,,,,,
QA0034,100.00,Reward,,,,,,,,
QA0035,100.00,Reward,,,,,,,,
QA0036,100.00,Reward,,,,,,,,
QA0037,78.57,Reward,,,,,,,,
QA0038,0.00,Normal,,,,,,,,
QA0039,100.00,Reward,,,,,,,,
QA0040,100.00,Reward,,,,,,,,
QA0041,100.00,Reward,,,,,,,,
QA0042,66.67,Reward,,,,,,,,
QA0043,33.33,Reward,,,,,,,,
QA0044,60.00,Reward,,,,,,,,
QA0045,60.00,Reward,,,,,,,,
QA0046,50.00,Reward,,,,,,,,
QA0047,66.67,Reward,,,,,,,,
QA0048,70.00,Reward,,,,,,,,
QA0049,100.00,Reward,,,,,,,,
QA0050,50.00,Reward,,,,,,,,
QA0052,0.00,Normal,,,,,,,,
QA0053,0.00,Normal,,,,,,,,
QA0054,100.00,Reward,,,,,,,,
QA0056,100.00,Reward,,,,,,,,
QA0057,100.00,Reward,,,,,,,,
QA0058,100.00,Reward,,,,,,,,
QA0059,75.00,Reward,,,,,,,,
QA0060,100.00,Reward,,,,,,,,
QA0061,100.00,Reward,,,,,,,,
QA0062,0.00,Normal,,,,,,,,
QA0063,75.00,Reward,,,,,,,,
QA0064,100.00,Reward,,,,,,,,
QA0065,100.00,Reward,,,,,,,,
QA0066,100.00,Reward,,,,,,,,
QA0068,66.67,Reward,,,,,,,,
QA0069,100.00,Reward,,,,,,,,
QA0070,0.00,Normal,,,,,,,,
QA0071,75.00,Reward,,,,,,,,
QA0072,100.00,Reward,,,,,,,,
QA0073,100.00,Reward,,,,,,,,
QA0074,100.00,Reward,,,,,,,,
QA0075,100.00,Reward,,,,,,,,
QA0076,100.00,Reward,,,,,,,,
QA0078,100.00,Reward,,,,,,,,
QA0079,100.00,Reward,,,,,,,,
QA0080,0.00,Normal,,,,,,,,
QA0081,0.00,Normal,,,,,,,,
QA0083,50.00,Reward,,,,,,,,
QA0084,0.00,Normal,,,,,,,,
QA0085,100.00,Reward,,,,,,,,
QA0086,100.00,Reward,,,,,,,,
QA0087,100.00,Reward,,,,,,,,
QA0088,100.00,Reward,,,,,,,,
QA0089,100.00,Reward,,,,,,,,
QA0091,66.67,Reward,,,,,,,,
QA0092,50.00,Reward,,,,,,,,
QA0094,100.00,Reward,,,,,,,,
QA0095,100.00,Reward,,,,,,,,
QA0097,0.00,Normal,,,,,,,,
QA0099,0.00,Normal,,,,,,,,
QA0100,0.00,Normal,,,,,,,,
QA0101,100.00,Reward,,,,,,,,
QA0102,100.00,Reward,,,,,,,,
QA0103,75.00,Reward,,,,,,,,
QA0104,0.00,Normal,,,,,,,,
QA0105,66.67,Reward,,,,,,,,
QA0106,0.00,Normal,,,,,,,,
QA0108,100.00,Reward,,,,,,,,
QA0111,66.67,Reward,,,,,,,,
QA0112,0.00,Normal,,,,,,,,
QA0114,100.00,Reward,,,,,,,,
QA0115,100.00,Reward,,,,,,,,
QA0119,50.00,Reward,,,,,,,,
QA0120,100.00,Reward,,,,,,,,
QA0122,100.00,Reward,,,,,,,,
QA0124,0.00,Normal,,,,,,,,
QA0125,100.00,Reward,,,,,,,,
QA0127,100.00,Reward,,,,,,,,
QA0128,100.00,Reward,,,,,,,,
QA0129,0.00,Normal,,,,,,,,
QA0130,100.00,Reward,,,,,,,,
QA0131,66.67,Reward,,,,,,,,
QA0132,0.00,Normal,,,,,,,,
QA0133,100.00,Reward,,,,,,,,
QA0134,80.00,Reward,,,,,,,,
QA0136,100.00,Reward,,,,,,,,
QA0143,0.00,Normal,,,,,,,,
QA0144,0.00,Normal,,,,,,,,
QA0145,33.33,Reward,,,,,,,,
QA0146,100.00,Reward,,,,,,,,
QA0147,100.00,Reward,,,,,,,,
QA0148,100.00,Reward,,,,,,,,
QA0149,0.00,Normal,,,,,,,,
QA0150,100.00,Reward,,,,,,,,
QA0152,100.00,Reward,,,,,,,,
QA0153,100.00,Reward,,,,,,,,
QA0154,100.00,Reward,,,,,,,,
QA0155,100.00,Reward,,,,,,,,
QA0156,100.00,Reward,,,,,,,,
QA0157,0.00,Normal,,,,,,,,
QA0159,100.00,Reward,,,,,,,,
QA0162,0.00,Normal,,,,,,,,
QA0164,100.00,Reward,,,,,,,,
QA0165,100.00,Reward,,,,,,,,
QA0166,100.00,Reward,,,,,,,,
QA0167,100.00,Reward,,,,,,,,
QA0169,0.00,Normal,,,,,,,,
QA0170,100.00,Reward,,,,,,,,
QQ0001,50.00,Reward,,,,,,,,
QQ0002,25.00,Reward,,,,,,,,
QQ0003,66.67,Reward,,,,,,,,
QQ0004,100.00,Reward,,,,,,,,
QQ0006,80.00,Reward,,,,,,,,
QQ0007,28.57,Reward,,,,,,,,
QQ0008,50.00,Reward,,,,,,,,
QQ0009,29.41,Reward,,,,,,,,
QQ0010,60.00,Reward,,,,,,,,
QQ0011,44.44,Reward,,,,,,,,
QQ0012,100.00,Reward,,,,,,,,
QQ0013,52.94,Reward,,,,,,,,
QQ0014,100.00,Reward,,,,,,,,
QQ0015,71.43,Reward,,,,,,,,
QQ0016,75.00,Reward,,,,,,,,
QQ0017,63.64,Reward,,,,,,,,
QQ0018,77.78,Reward,,,,,,,,
QQ0019,66.67,Reward,,,,,,,,
QQ0020,100.00,Reward,,,,,,,,
QQ0021,100.00,Reward,,,,,,,,
QQ0022,53.33,Reward,,,,,,,,
QQ0023,50.00,Reward,,,,,,,,
QQ0024,50.00,Reward,,,,,,,,
QQ0025,100.00,Reward,,,,,,,,
QQ0026,42.86,Reward,,,,,,,,
QQ0027,100.00,Reward,,,,,,,,
QQ0028,100.00,Reward,,,,,,,,
QQ0029,50.00,Reward,,,,,,,,
QQ0030,55.56,Reward,,,,,,,,
QQ0031,0.00,Normal,,,,,,,,
QQ0032,60.00,Reward,,,,,,,,
QQ0033,80.00,Reward,,,,,,,,
QQ0034,100.00,Reward,,,,,,,,
QQ0035,75.00,Reward,,,,,,,,
QQ0036,100.00,Reward,,,,,,,,
QQ0037,100.00,Reward,,,,,,,,
QQ0038,100.00,Reward,,,,,,,,
QQ0039,40.00,Reward,,,,,,,,
QQ0040,50.00,Reward,,,,,,,,
QQ0041,0.00,Normal,,,,,,,,
QQ0042,66.67,Reward,,,,,,,,
QQ0043,100.00,Reward,,,,,,,,
QQ0044,100.00,Reward,,,,,,,,
QQ0045,66.67,Reward,,,,,,,,
QQ0046,50.00,Reward,,,,,,,,
QQ0047,50.00,Reward,,,,,,,,
QQ0048,100.00,Reward,,,,,,,,
QQ0049,100.00,Reward,,,,,,,,
QQ0050,60.00,Reward,,,,,,,,
QQ0051,66.67,Reward,,,,,,,,
QQ0052,75.00,Reward,,,,,,,,
QQ0053,14.29,Reward,,,,,,,,
QQ0054,66.67,Reward,,,,,,,,
QQ0055,77.78,Reward,,,,,,,,
QQ0056,60.00,Reward,,,,,,,,
QQ0057,85.71,Reward,,,,,,,,
QQ0058,0.00,Normal,,,,,,,,
QQ0059,50.00,Reward,,,,,,,,
QQ0060,50.00,Reward,,,,,,,,
QQ0061,50.00,Reward,,,,,,,,
QQ0062,83.33,Reward,,,,,,,,
QQ0063,25.00,Reward,,,,,,,,
QQ0064,100.00,Reward,,,,,,,,
QQ0065,66.67,Reward,,,,,,,,
QQ0066,33.33,Reward,,,,,,,,
QQ0067,66.67,Reward,,,,,,,,
QQ0068,66.67,Reward,,,,,,,,
QQ0069,50.00,Reward,,,,,,,,
QQ0070,100.00,Reward,,,,,,,,
QQ0071,40.00,Reward,,,,,,,,
QQ0072,0.00,Normal,,,,,,,,
QQ0073,33.33,Reward,,,,,,,,
QQ0074,100.00,Reward,,,,,,,,
QQ0075,100.00,Reward,,,,,,,,
QQ0076,100.00,Reward,,,,,,,,
QQ0077,87.50,Reward,,,,,,,,
QQ0078,50.00,Reward,,,,,,,,
QQ0079,100.00,Reward,,,,,,,,
QQ0080,50.00,Reward,,,,,,,,
QQ0081,100.00,Reward,,,,,,,,
QQ0082,100.00,Reward,,,,,,,,
QQ0083,100.00,Reward,,,,,,,,
QQ0084,100.00,Reward,,,,,,,,
QQ0085,75.00,Reward,,,,,,,,
QQ0086,50.00,Reward,,,,,,,,
QQ0087,0.00,Normal,,,,,,,,
QQ0088,100.00,Reward,,,,,,,,
QQ0089,57.14,Reward,,,,,,,,
QQ0090,100.00,Reward,,,,,,,,
QQ0091,60.00,Reward,,,,,,,,
QQ0093,85.71,Reward,,,,,,,,
QQ0094,75.00,Reward,,,,,,,,
QQ0095,66.67,Reward,,,,,,,,
QQ0096,100.00,Reward,,,,,,,,
QQ0097,66.67,Reward,,,,,,,,
QQ0098,20.00,Reward,,,,,,,,
QQ0099,100.00,Reward,,,,,,,,
QQ0100,0.00,Normal,,,,,,,,
QQ0101,0.00,Normal,,,,,,,,
QQ0102,50.00,Reward,,,,,,,,
QQ0104,100.00,Reward,,,,,,,,
QQ0105,100.00,Reward,,,,,,,,
QQ0106,50.00,Reward,,,,,,,,
QQ0107,100.00,Reward,,,,,,,,
QQ0108,100.00,Reward,,,,,,,,
QQ0109,50.00,Reward,,,,,,,,
QQ0110,50.00,Reward,,,,,,,,
QQ0111,83.33,Reward,,,,,,,,
QQ0112,100.00,Reward,,,,,,,,
QQ0113,0.00,Normal,,,,,,,,
QQ0115,66.67,Reward,,,,,,,,
QQ0116,0.00,Normal,,,,,,,,
QQ0117,75.00,Reward,,,,,,,,
QQ0118,66.67,Reward,,,,,,,,
QQ0119,33.33,Reward,,,,,,,,
QQ0120,100.00,Reward,,,,,,,,
QQ0121,80.00,Reward,,,,,,,,
QQ0122,100.00,Reward,,,,,,,,
QQ0123,100.00,Reward,,,,,,,,
QQ0124,33.33,Reward,,,,,,,,
QQ0125,50.00,Reward,,,,,,,,
QQ0126,100.00,Reward,,,,,,,,
QQ0127,50.00,Reward,,,,,,,,
QQ0128,33.33,Reward,,,,,,,,
QQ0129,100.00,Reward,,,,,,,,
QQ0131,66.67,Reward,,,,,,,,
QQ0132,50.00,Reward,,,,,,,,
QQ0133,100.00,Reward,,,,,,,,
QQ0134,50.00,Reward,,,,,,,,
QQ0135,100.00,Reward,,,,,,,,
QQ0136,42.86,Reward,,,,,,,,
QQ0137,100.00,Reward,,,,,,,,
QQ0138,25.00,Reward,,,,,,,,
QQ0139,50.00,Reward,,,,,,,,
QQ0140,100.00,Reward,,,,,,,,
QQ0141,60.00,Reward,,,,,,,,
QQ0142,0.00,Normal,,,,,,,,
QQ0144,100.00,Reward,,,,,,,,
QQ0145,33.33,Reward,,,,,,,,
QQ0146,75.00,Reward,,,,,,,,
QQ0147,0.00,Normal,,,,,,,,
QQ0148,33.33,Reward,,,,,,,,
QQ0150,0.00,Normal,,,,,,,,
QQ0151,28.57,Reward,,,,,,,,
QQ0152,75.00,Reward,,,,,,,,
QQ0153,100.00,Reward,,,,,,,,
QQ0154,50.00,Reward,,,,,,,,
QQ0155,75.00,Reward,,,,,,,,
QQ0157,100.00,Reward,,,,,,,,
QQ0158,50.00,Reward,,,,,,,,
QQ0159,100.00,Reward,,,,,,,,
QQ0160,0.00,Normal,,,,,,,,
QQ0161,0.00,Normal,,,,,,,,
QQ0162,0.00,Normal,,,,,,,,
QQ0163,75.00,Reward,,,,,,,,
QQ0164,100.00,Reward,,,,,,,,
QQ0165,100.00,Reward,,,,,,,,
QQ0166,0.00,Normal,,,,,,,,
QQ0167,100.00,Reward,,,,,,,,
QQ0169,100.00,Reward,,,,,,,,
QQ0170,50.00,Reward,,,,,,,,
QQ0171,100.00,Reward,,,,,,,,
QQ0173,100.00,Reward,,,,,,,,
QQ0174,50.00,Reward,,,,,,,,
QQ0175,33.33,Reward,,,,,,,,
QQ0176,100.00,Reward,,,,,,,,
QQ0177,100.00,Reward,,,,,,,,
QQ0179,0.00,Normal,,,,,,,,
QQ0181,50.00,Reward,,,,,,,,
QQ0182,100.00,Reward,,,,,,,,
QQ0184,33.33,Reward,,,,,,,,
QQ0185,100.00,Reward,,,,,,,,
QQ0186,100.00,Reward,,,,,,,,
QQ0187,100.00,Reward,,,,,,,,
QQ0188,20.00,Reward,,,,,,,,
QQ0189,100.00,Reward,,,,,,,,
QQ0190,100.00,Reward,,,,,,,,
QQ0191,100.00,Reward,,,,,,,,
QQ0192,50.00,Reward,,,,,,,,
QQ0193,75.00,Reward,,,,,,,,
QQ0194,100.00,Reward,,,,,,,,
QQ0195,50.00,Reward,,,,,,,,
QQ0197,80.00,Reward,,,,,,,,
QQ0198,50.00,Reward,,,,,,,,
QQ0199,100.00,Reward,,,,,,,,
QQ0200,50.00,Reward,,,,,,,,
QQ0201,100.00,Reward,,,,,,,,
QQ0202,100.00,Reward,,,,,,,,
QQ0204,0.00,Normal,,,,,,,,
QQ0205,100.00,Reward,,,,,,,,
QQ0206,100.00,Reward,,,,,,,,
QQ0207,50.00,Reward,,,,,,,,
QQ0208,100.00,Reward,,,,,,,,
QQ0209,100.00,Reward,,,,,,,,
QQ0210,83.33,Reward,,,,,,,,
QQ0215,100.00,Reward,,,,,,,,
QQ0216,100.00,Reward,,,,,,,,
QQ0217,85.71,Reward,,,,,,,,
QQ0218,0.00,Normal,,,,,,,,
QQ0219,66.67,Reward,,,,,,,,
QQ0221,66.67,Reward,,,,,,,,
QQ0224,100.00,Reward,,,,,,,,
QQ0225,100.00,Reward,,,,,,,,
QQ0226,0.00,Normal,,,,,,,,
QQ0227,0.00,Normal,,,,,,,,
QQ0228,100.00,Reward,,,,,,,,
QQ0229,0.00,Normal,,,,,,,,
QQ0230,83.33,Reward,,,,,,,,
QQ0231,50.00,Reward,,,,,,,,
QQ0234,100.00,Reward,,,,,,,,
QQ0235,75.00,Reward,,,,,,,,
QQ0236,100.00,Reward,,,,,,,,
QQ0237,100.00,Reward,,,,,,,,
QQ0241,100.00,Reward,,,,,,,,
QQ0242,80.00,Reward,,,,,,,,
QQ0243,0.00,Normal,,,,,,,,
QQ0244,66.67,Reward,,,,,,,,
QQ0246,0.00,Normal,,,,,,,,
QQ0247,50.00,Reward,,,,,,,,
QQ0248,100.00,Reward,,,,,,,,
QQ0252,0.00,Normal,,,,,,,,
QQ0253,0.00,Normal,,,,,,,,
QQ0254,100.00,Reward,,,,,,,,
QQ0257,100.00,Reward,,,,,,,,
QQ0258,0.00,Normal,,,,,,,,
QQ0259,77.78,Reward,,,,,,,,
QQ0260,0.00,Normal,,,,,,,,
QQ0262,0.00,Normal,,,,,,,,
QQ0263,50.00,Reward,,,,,,,,
QQ0265,75.00,Reward,,,,,,,,
QQ0266,100.00,Reward,,,,,,,,
QQ0267,50.00,Reward,,,,,,,,
QQ0268,100.00,Reward,,,,,,,,
QQ0269,100.00,Reward,,,,,,,,
QQ0270,100.00,Reward,,,,,,,,
QQ0271,100.00,Reward,,,,,,,,
QQ0272,100.00,Reward,,,,,,,,
QQ0273,100.00,Reward,,,,,,,,
QQ0274,100.00,Reward,,,,,,,,
QQ0275,50.00,Reward,,,,,,,,
QQ0277,50.00,Reward,,,,,,,,
QQ0278,100.00,Reward,,,,,,,,
QQ0279,66.67,Reward,,,,,,,,
QQ0281,25.00,Reward,,,,,,,,
QQ0282,66.67,Reward,,,,,,,,
QQ0283,100.00,Reward,,,,,,,,
QQ0284,100.00,Reward,,,,,,,,
QQ0286,100.00,Reward,,,,,,,,
QQ0287,50.00,Reward,,,,,,,,
QQ0288,50.00,Reward,,,,,,,,
QQ0289,0.00,Normal,,,,,,,,
QQ0290,16.67,Reward,,,,,,,,
QQ0291,100.00,Reward,,,,,,,,
QQ0293,33.33,Reward,,,,,,,,
QQ0294,100.00,Reward,,,,,,,,
QQ0298,100.00,Reward,,,,,,,,
QQ0299,100.00,Reward,,,,,,,,
QQ0301,0.00,Normal,,,,,,,,
QQ0302,100.00,Reward,,,,,,,,
QQ0303,100.00,Reward,,,,,,,,
QQ0304,0.00,Normal,,,,,,,,
QQ0305,0.00,Normal,,,,,,,,
QQ0306,75.00,Reward,,,,,,,,
QQ0307,50.00,Reward,,,,,,,,
QQ0310,100.00,Reward,,,,,,,,
QQ0311,100.00,Reward,,,,,,,,
QQ0312,100.00,Reward,,,,,,,,
QQ0313,0.00,Normal,,,,,,,,
QQ0314,33.33,Reward,,,,,,,,
QQ0315,14.29,Reward,,,,,,,,
QQ0316,100.00,Reward,,,,,,,,
QQ0317,66.67,Reward,,,,,,,,
QQ0319,100.00,Reward,,,,,,,,
QQ0320,75.00,Reward,,,,,,,,
QQ0322,37.50,Reward,,,,,,,,
QQ0323,33.33,Reward,,,,,,,,
QQ0324,66.67,Reward,,,,,,,,
QQ0325,100.00,Reward,,,,,,,,
QQ0326,33.33,Reward,,,,,,,,
QQ0327,33.33,Reward,,,,,,,,
QQ0328,50.00,Reward,,,,,,,,
QQ0329,80.00,Reward,,,,,,,,
QQ0331,100.00,Reward,,,,,,,,
QQ0332,66.67,Reward,,,,,,,,
QQ0333,33.33,Reward,,,,,,,,
QQ0335,100.00,Reward,,,,,,,,
QQ0336,100.00,Reward,,,,,,,,
QQ0338,100.00,Reward,,,,,,,,
QQ0339,100.00,Reward,,,,,,,,
QQ0340,100.00,Reward,,,,,,,,
QQ0341,100.00,Reward,,,,,,,,
QQ0342,100.00,Reward,,,,,,,,
QQ0343,100.00,Reward,,,,,,,,
QQ0345,100.00,Reward,,,,,,,,
QQ0346,100.00,Reward,,,,,,,,
QQ0347,100.00,Reward,,,,,,,,
QQ0348,80.00,Reward,,,,,,,,
QQ0349,0.00,Normal,,,,,,,,
QQ0350,100.00,Reward,,,,,,,,
QQ0351,0.00,Normal,,,,,,,,
QQ0352,100.00,Reward,,,,,,,,
QQ0354,100.00,Reward,,,,,,,,
QQ0355,100.00,Reward,,,,,,,,
QQ0357,100.00,Reward,,,,,,,,
QQ0358,100.00,Reward,,,,,,,,
QQ0359,100.00,Reward,,,,,,,,
QQ0360,100.00,Reward,,,,,,,,
QQ0361,100.00,Reward,,,,,,,,
QQ0363,50.00,Reward,,,,,,,,
QQ0364,33.33,Reward,,,,,,,,
QQ0365,100.00,Reward,,,,,,,,
QQ0366,100.00,Reward,,,,,,,,
QQ0369,66.67,Reward,,,,,,,,
QQ0370,50.00,Reward,,,,,,,,
QQ0371,100.00,Reward,,,,,,,,
QQ0372,80.00,Reward,,,,,,,,
QQ0373,25.00,Reward,,,,,,,,
QQ0374,50.00,Reward,,,,,,,,
QQ0376,100.00,Reward,,,,,,,,
QQ0377,0.00,Normal,,,,,,,,
QQ0378,100.00,Reward,,,,,,,,
QQ0379,100.00,Reward,,,,,,,,
QQ0380,100.00,Reward,,,,,,,,
QQ0382,0.00,Normal,,,,,,,,
QQ0383,0.00,Normal,,,,,,,,
QQ0384,100.00,Reward,,,,,,,,
QQ0385,75.00,Reward,,,,,,,,
QQ0386,100.00,Reward,,,,,,,,
QQ0387,100.00,Reward,,,,,,,,
QQ0388,50.00,Reward,,,,,,,,
QQ0389,100.00,Reward,,,,,,,,
QQ0390,100.00,Reward,,,,,,,,
QQ0391,100.00,Reward,,,,,,,,
QQ0392,100.00,Reward,,,,,,,,
QQ0394,100.00,Reward,,,,,,,,
QQ0396,100.00,Reward,,,,,,,,
QQ0399,100.00,Reward,,,,,,,,
QQ0401,100.00,Reward,,,,,,,,
QQ0405,100.00,Reward,,,,,,,,
QQ0408,100.00,Reward,,,,,,,,
QQ0410,100.00,Reward,,,,,,,,
QQ0411,100.00,Reward,,,,,,,,
QQ0412,100.00,Reward,,,,,,,,
QQ0413,100.00,Reward,,,,,,,,
QQ0414,100.00,Reward,,,,,,,,
QQ0415,100.00,Reward,,,,,,,,
QQ0416,100.00,Reward,,,,,,,,
QQ0417,100.00,Reward,,,,,,,,
QQ0418,50.00,Reward,,,,,,,,
QQ0419,100.00,Reward,,,,,,,,
QQ0420,100.00,Reward,,,,,,,,
QQ0421,0.00,Normal,,,,,,,,
QQ0422,0.00,Normal,,,,,,,,
QQ0424,100.00,Reward,,,,,,,,
QQ0426,100.00,Reward,,,,,,,,
QQ0427,100.00,Reward,,,,,,,,
QQ0428,66.67,Reward,,,,,,,,
QQ0429,100.00,Reward,,,,,,,,
QQ0432,50.00,Reward,,,,,,,,
QQ0433,100.00,Reward,,,,,,,,
QQ0434,100.00,Reward,,,,,,,,
QQ0435,66.67,Reward,,,,,,,,
QQ0436,0.00,Normal,,,,,,,,
QQ0437,0.00,Normal,,,,,,,,
QQ0438,100.00,Reward,,,,,,,,
QQ0439,50.00,Reward,,,,,,,,
QQ0440,50.00,Reward,,,,,,,,
QQ0442,100.00,Reward,,,,,,,,
QQ0443,100.00,Reward,,,,,,,,
QQ0444,100.00,Reward,,,,,,,,
QQ0445,100.00,Reward,,,,,,,,
QQ0447,50.00,Reward,,,,,,,,
QQ0448,100.00,Reward,,,,,,,,
QQ0449,66.67,Reward,,,,,,,,
QQ0451,100.00,Reward,,,,,,,,
QQ0452,100.00,Reward,,,,,,,,
QQ0453,100.00,Reward,,,,,,,,
QQ0454,100.00,Reward,,,,,,,,
QQ0455,50.00,Reward,,,,,,,,
QQ0456,0.00,Normal,,,,,,,,
QQ0457,100.00,Reward,,,,,,,,
QQ0458,100.00,Reward,,,,,,,,
QQ0459,100.00,Reward,,,,,,,,
QQ0461,0.00,Normal,,,,,,,,
QQ0463,0.00,Normal,,,,,,,,
QQ0465,0.00,Normal,,,,,,,,
QQ0466,50.00,Reward,,,,,,,,
QQ0468,100.00,Reward,,,,,,,,
QQ0469,100.00,Reward,,,,,,,,
QQ0471,100.00,Reward,,,,,,,,
QQ0472,50.00,Reward,,,,,,,,
QQ0473,100.00,Reward,,,,,,,,
QQ0474,100.00,Reward,,,,,,,,
QQ0475,100.00,Reward,,,,,,,,
QQ0478,0.00,Normal,,,,,,,,
QQ0479,100.00,Reward,,,,,,,,
QQ0481,100.00,Reward,,,,,,,,
QQ0484,100.00,Reward,,,,,,,,
QQ0488,100.00,Reward,,,,,,,,
QQ0489,66.67,Reward,,,,,,,,
QQ0490,50.00,Reward,,,,,,,,
QQ0491,0.00,Normal,,,,,,,,
QQ0497,100.00,Reward,,,,,,,,
QQ0498,80.00,Reward,,,,,,,,
QQ0500,100.00,Reward,,,,,,,,
QQ0501,100.00,Reward,,,,,,,,
QQ0502,0.00,Normal,,,,,,,,
QQ0505,100.00,Reward,,,,,,,,
QQ0507,100.00,Reward,,,,,,,,
QQ0509,0.00,Normal,,,,,,,,
QQ0510,75.00,Reward,,,,,,,,
QQ0511,25.00,Reward,,,,,,,,
QQ0512,0.00,Normal,,,,,,,,
QQ0513,100.00,Reward,,,,,,,,
QQ0514,40.00,Reward,,,,,,,,
QQ0515,100.00,Reward,,,,,,,,
QQ0516,55.56,Reward,,,,,,,,
QQ0517,30.00,Reward,,,,,,,,
QQ0518,33.33,Reward,,,,,,,,
QQ0519,33.33,Reward,,,,,,,,
QQ0520,100.00,Reward,,,,,,,,
QQ0521,100.00,Reward,,,,,,,,
QQ0522,66.67,Reward,,,,,,,,
QQ0523,100.00,Reward,,,,,,,,
QQ0524,50.00,Reward,,,,,,,,
QQ0525,100.00,Reward,,,,,,,,
QQ0526,100.00,Reward,,,,,,,,
QQ0527,100.00,Reward,,,,,,,,
QQ0528,50.00,Reward,,,,,,,,
QQ0530,0.00,Normal,,,,,,,,
QQ0531,50.00,Reward,,,,,,,,
QQ0532,33.33,Reward,,,,,,,,
QQ0533,0.00,Normal,,,,,,,,
QQ0534,50.00,Reward,,,,,,,,
QQ0535,50.00,Reward,,,,,,,,
QQ0536,50.00,Reward,,,,,,,,
QQ0537,100.00,Reward,,,,,,,,
