L1_MARKS_CORRECTED,L2_MARKS_CORRECTED,L3_MARKS_CORRECTED,S1_MARKS_CORRECTED,S2_MARKS_CORRECTED,S3_MARKS_CORRECTED,TOTAL_MARKS,NRC_RESULT
119,88,93,84,74,84,542,P
101,56,47,66,51,90,411,P
85,38,54,36,30,55,298,P
46,35,35,35,18,35,204,F
91,62,55,41,44,80,373,P
46,30,41,40,30,74,261,P
17,35,36,30,21,36,175,F
90,49,54,68,61,83,405,P
87,46,65,70,62,64,394,P
44,30,30,41,38,52,235,P
115,65,80,71,77,95,503,P
64,36,47,48,48,64,307,P
114,81,80,78,46,87,486,P
10,18,51,40,35,35,189,F
38,30,42,48,54,47,259,P
44,35,30,76,54,44,283,P
111,99,93,87,80,73,543,P
62,90,67,66,48,86,419,P
92,35,60,36,51,80,354,P
80,37,46,32,39,67,301,P
42,35,40,30,42,30,219,P
72,49,37,47,51,74,330,P
45,18,35,18,38,22,176,F
104,98,95,85,75,82,539,P
66,46,60,41,52,47,312,P
32,9,7,17,24,23,112,F
54,60,85,72,63,62,396,P
81,30,37,35,54,57,294,P
52,37,43,37,44,44,257,P
45,30,37,35,38,40,225,P
25,35,35,21,26,31,173,F
38,16,35,40,30,41,200,F
51,35,40,30,57,76,289,P
44,14,40,39,35,40,212,F
70,35,64,53,53,55,330,P
91,50,60,46,63,58,368,P
58,31,55,62,45,61,312,P
103,72,78,55,71,75,454,P
80,32,90,30,55,46,333,P
12,12,35,35,24,30,148,F
52,36,50,43,58,60,299,P
73,50,42,54,46,69,334,P
63,45,37,58,54,63,320,P
30,35,35,25,25,16,166,F
46,36,35,53,48,58,276,P
44,15,35,40,38,20,192,F
58,39,55,50,54,60,316,P
63,30,30,45,41,59,268,P
57,40,46,43,38,85,309,P
102,40,35,56,75,65,373,P
122,87,87,72,81,78,527,P
96,87,90,61,47,86,467,P
60,41,35,36,39,49,260,P
55,35,61,51,73,70,345,P
114,60,63,70,62,93,462,P
49,19,35,36,30,35,204,F
81,35,37,38,30,63,284,P
62,30,55,54,54,74,329,P
61,39,74,57,41,49,321,P
117,100,93,97,89,85,581,P
47,31,40,36,35,35,224,P
29,14,15,24,35,20,137,F
30,18,35,22,32,43,180,F
59,30,73,44,49,72,327,P
111,64,82,55,68,66,446,P
66,49,73,52,50,56,346,P
122,89,84,72,61,79,507,P
19,13,35,24,32,54,177,F
89,30,74,67,52,83,395,P
9,35,35,26,16,23,144,F
22,11,35,30,23,30,151,F
62,30,60,32,35,44,263,P
21,35,12,18,21,30,137,F
53,35,42,35,35,35,235,P
5,16,40,30,24,23,138,F
4,37,19,32,9,13,114,F
16,35,35,21,35,37,179,F
93,57,60,57,30,70,367,P
51,30,38,47,38,43,247,P
79,65,62,79,60,74,419,P
34,35,35,35,35,35,209,F
90,30,45,39,38,50,292,P
94,63,50,38,35,94,374,P
84,81,74,69,55,58,421,P
52,30,38,54,37,60,271,P
51,30,30,40,57,35,243,P
44,45,44,73,51,50,307,P
72,56,69,57,63,86,403,P
59,30,52,45,30,65,281,P
38,30,52,54,35,58,267,P
N\A,N\A,N\A,N\A,0,N\A,0,F
106,67,72,54,57,83,439,P
38,30,31,36,37,55,227,P
89,35,45,46,49,61,325,P
82,68,89,74,61,81,455,P
34,15,12,30,30,36,157,F
78,41,35,48,50,41,293,P
50,56,50,52,47,76,331,P
N\A,N\A,N\A,N\A,0,N\A,0,F
38,35,35,47,41,56,252,P
121,70,82,80,78,97,528,P
61,46,44,48,47,54,300,P
60,46,68,55,57,63,349,P
52,30,41,30,43,35,231,P
38,35,35,30,46,46,230,P
49,30,43,36,30,62,250,P
72,35,60,41,57,60,325,P
53,45,44,46,37,53,278,P
70,31,30,50,41,71,293,P
75,35,41,62,48,58,319,P
80,51,56,63,56,99,405,P
38,82,35,56,53,45,309,P
65,36,30,47,48,37,263,P
4,7,13,7,11,19,61,F
38,35,35,30,30,24,192,F
68,35,44,45,43,56,291,P
121,82,92,82,79,93,549,P
27,35,40,30,36,35,203,F
48,69,43,73,42,56,331,P
101,53,68,62,64,86,434,P
54,37,38,42,39,36,246,P
100,90,74,81,75,86,506,P
44,30,35,41,30,56,236,P
85,N\A,36,39,30,N\A,190,F
46,43,30,55,30,30,234,P
46,30,30,42,35,41,224,P
59,30,37,30,35,44,235,P
57,30,31,50,39,35,242,P
56,7,35,19,30,20,167,F
N\A,N\A,N\A,N\A,0,N\A,0,F
20,35,35,35,30,37,192,F
50,30,40,39,41,66,266,P
16,35,35,39,23,35,183,F
80,35,42,30,35,50,272,P
48,35,41,13,22,35,194,F
60,58,75,51,57,86,387,P
57,49,35,45,57,86,329,P
58,31,30,30,43,75,267,P
44,N\A,N\A,N\A,0,N\A,44,F
26,35,14,35,16,18,144,F
96,86,90,63,52,75,462,P
62,30,50,47,43,62,294,P
N\A,15,35,16,0,13,79,F
90,47,54,45,30,30,296,P
46,36,37,57,38,40,254,P
57,35,35,35,40,68,270,P
77,36,40,42,53,61,309,P
21,35,35,15,15,44,165,F
23,35,41,23,20,37,179,F
97,83,71,60,41,70,422,P
89,58,40,51,45,56,339,P
83,77,50,50,57,83,400,P
119,95,84,94,92,98,582,P
60,35,44,50,35,59,283,P
52,42,63,39,35,63,294,P
63,30,43,30,37,35,238,P
45,18,35,37,30,35,200,F
45,30,30,54,38,42,239,P
117,54,68,46,65,73,423,P
7,35,35,45,36,35,193,F
44,35,35,30,23,21,188,F
55,57,54,51,30,38,285,P
44,62,36,60,50,30,282,P
45,30,30,40,36,51,232,P
90,93,98,83,79,78,521,P
29,35,35,30,25,43,197,F
16,35,35,11,16,18,131,F
68,41,30,55,61,45,300,P
17,17,35,43,49,35,196,F
N\A,N\A,38,35,39,35,147,F
7,15,19,14,4,30,89,F
9,11,35,35,25,25,140,F
38,35,41,36,39,53,242,P
74,37,36,31,42,68,288,P
N\A,N\A,N\A,N\A,0,N\A,0,F
38,35,37,30,30,38,208,F
102,65,35,60,53,80,395,P
N\A,N\A,35,35,0,N\A,70,F
44,18,35,42,35,30,204,F
91,60,83,50,49,70,403,P
109,61,65,64,59,54,412,P
44,35,N\A,60,0,N\A,139,F
73,30,30,30,42,35,240,P
38,30,35,35,51,51,240,P
38,38,30,46,46,52,250,P
46,35,30,35,30,51,227,P
27,17,35,15,12,23,129,F
38,43,43,38,42,43,247,P
26,35,19,16,36,43,175,F
87,55,63,48,54,78,385,P
88,47,53,60,56,60,364,P
117,72,88,85,65,75,502,P
9,13,42,30,30,56,180,F
16,17,35,21,42,62,193,F
44,37,41,42,30,57,251,P
112,60,91,60,68,87,478,P
16,35,35,17,14,30,147,F
68,30,51,35,30,30,244,P
105,75,76,76,55,71,458,P
53,36,42,55,30,43,259,P
17,16,35,14,14,35,131,F
83,78,78,71,49,80,439,P
44,30,67,37,35,37,250,P
65,38,50,35,39,50,277,P
38,30,37,41,38,51,235,P
4,15,13,30,11,36,109,F
82,51,71,55,50,51,360,P
70,66,60,52,51,78,377,P
8,8,16,9,14,23,78,F
20,35,46,53,48,68,270,F
32,14,35,35,25,37,178,F
81,42,76,43,47,94,383,P
46,56,40,61,39,36,278,P
38,31,40,62,37,37,245,P
68,30,39,56,55,62,310,P
38,19,35,42,16,31,181,F
66,35,30,30,30,47,238,P
97,52,54,51,69,82,405,P
34,19,35,17,12,14,131,F
118,56,67,70,51,93,455,P
79,30,35,41,39,64,288,P
119,94,82,85,89,97,566,P
16,37,18,21,23,36,151,F
82,83,71,83,61,68,448,P
38,46,60,57,59,88,348,P
26,35,35,35,30,37,198,F
66,37,62,44,47,71,327,P
N\A,N\A,N\A,N\A,0,N\A,0,F
18,35,35,36,30,24,178,F
38,30,30,38,36,50,222,P
13,35,35,35,24,40,182,F
77,63,75,56,45,50,366,P
97,91,67,68,42,67,432,P
61,46,35,39,35,69,285,P
N\A,N\A,N\A,N\A,0,N\A,0,F
81,39,50,50,50,81,351,P
71,31,30,36,39,36,243,P
44,41,55,48,42,30,260,P
45,4,35,16,22,24,146,F
19,35,35,11,20,30,150,F
44,35,35,11,30,40,195,F
111,62,46,63,74,75,431,P
44,35,40,36,30,35,220,P
78,35,35,35,36,54,273,P
90,61,80,49,57,71,408,P
44,35,35,37,33,35,219,P
93,35,46,46,53,65,338,P
44,15,35,21,17,30,162,F
69,50,35,30,39,70,293,P
47,30,30,37,35,52,231,P
60,35,50,30,42,62,279,P
N\A,N\A,N\A,N\A,0,N\A,0,F
44,30,51,59,39,70,293,P
72,42,40,35,45,36,270,P
85,55,50,48,61,77,376,P
95,40,35,75,52,74,371,P
108,76,67,91,71,68,481,P
44,36,35,35,37,41,228,P
95,62,67,65,53,80,422,P
38,17,35,38,35,46,209,F
9,8,14,16,19,30,96,F
49,30,35,36,38,35,223,P
26,16,35,35,15,46,173,F
50,30,35,35,51,52,253,P
16,11,35,21,16,40,139,F
44,30,50,48,55,53,280,P
71,40,55,61,40,88,355,P
38,30,42,38,36,38,222,P
73,30,35,35,35,43,251,P
77,42,41,64,43,53,320,P
21,5,15,22,17,20,100,F
80,68,81,48,49,54,380,P
112,80,75,73,74,90,504,P
55,35,35,30,30,36,221,P
76,62,70,60,60,79,407,P
109,52,57,53,54,78,403,P
51,30,53,35,52,50,271,P
92,48,41,50,55,52,338,P
89,35,30,38,46,51,289,P
55,4,35,20,35,35,184,F
17,35,35,30,30,45,192,F
101,94,96,94,81,78,544,P
44,30,31,49,42,35,231,P
92,30,50,41,47,58,318,P
56,18,36,19,30,23,182,F
59,50,30,35,30,41,245,P
59,50,56,48,35,50,298,P
56,51,43,76,48,67,341,P
N\A,N\A,N\A,N\A,0,N\A,0,F
44,35,35,30,35,43,222,P
76,30,35,54,42,77,314,P
100,44,55,56,48,46,349,P
101,67,57,63,40,30,358,P
18,35,35,42,36,35,201,F
76,50,53,46,61,74,360,P
27,35,35,35,35,35,202,F
53,35,31,57,52,58,286,P
50,12,40,35,53,18,208,F
72,38,35,43,46,66,300,P
18,35,36,58,42,35,224,F
90,30,63,35,42,40,300,P
101,63,60,77,57,70,428,P
15,10,35,40,35,44,179,F
28,35,35,24,37,36,195,F
56,30,38,35,41,39,239,P
7,9,6,10,10,13,55,F
38,30,75,57,31,66,297,P
56,4,35,8,23,36,162,F
44,43,55,60,49,42,293,P
111,68,60,68,53,76,436,P
44,35,35,35,35,35,219,P
54,50,52,52,46,70,324,P
97,42,86,55,44,70,394,P
38,37,30,40,39,41,225,P
73,35,30,40,30,48,256,P
53,30,40,37,39,66,265,P
50,36,52,43,30,39,250,P
86,80,74,80,56,60,436,P
21,13,35,39,35,47,190,F
14,11,36,12,13,35,121,F
56,35,61,36,38,37,263,P
53,30,37,35,42,48,245,P
38,35,35,35,42,35,220,P
38,30,50,36,30,48,232,P
13,35,19,21,31,39,158,F
38,30,50,30,35,67,250,P
17,6,35,30,21,35,144,F
30,3,10,26,19,20,108,F
38,31,48,54,35,43,249,P
58,50,43,37,46,50,284,P
46,41,42,30,30,42,231,P
59,87,68,75,65,76,430,P
6,3,35,20,30,20,114,F
22,35,35,35,39,24,190,F
63,30,30,35,35,40,233,P
79,40,60,46,54,65,344,P
56,30,45,49,46,57,283,P
84,45,57,55,52,59,352,P
8,11,11,20,39,30,119,F
51,36,41,37,36,49,250,P
21,35,35,37,21,37,186,F
6,9,35,35,16,35,136,F
48,35,35,35,36,30,219,P
38,46,66,62,45,50,307,P
97,59,47,46,52,74,375,P
73,30,51,30,43,40,267,P
100,30,43,53,56,77,359,P
106,63,62,63,46,70,410,P
53,37,53,65,45,66,319,P
10,16,15,44,16,38,139,F
112,99,97,94,89,97,588,P
86,42,77,37,48,66,356,P
91,62,84,66,69,70,442,P
104,68,74,75,71,91,483,P
50,45,54,60,43,64,316,P
48,30,30,44,44,53,249,P
72,35,30,40,49,55,281,P
56,40,52,43,45,62,298,P
8,1,4,6,15,19,53,F
38,35,51,18,23,40,205,F
38,47,35,30,35,36,221,P
97,86,80,73,69,70,475,P
100,39,72,49,50,83,393,P
104,49,55,79,53,66,406,P
71,65,51,86,66,85,424,P
92,45,44,50,52,53,336,P
111,73,77,58,58,75,452,P
64,85,62,44,53,67,375,P
62,49,50,49,35,56,301,P
21,8,35,38,20,43,165,F
57,50,66,30,35,48,286,P
70,30,43,30,48,65,286,P
111,46,50,55,56,55,373,P
47,30,30,54,55,68,284,P
44,30,39,39,35,45,232,P
54,30,40,53,40,56,273,P
28,35,35,N\A,35,35,168,F
78,35,30,45,51,58,297,P
91,30,60,39,49,54,323,P
44,30,30,43,37,50,234,P
44,35,30,50,38,49,246,P
86,50,61,51,58,82,388,P
3,15,40,43,3,26,130,F
38,35,35,47,36,40,231,P
38,46,46,37,42,60,269,P
44,35,42,35,30,35,221,P
115,94,91,100,85,98,583,P
38,35,38,36,30,60,237,P
91,35,44,38,35,63,306,P
46,30,30,35,35,58,234,P
93,72,82,54,64,81,446,P
25,11,35,13,19,25,128,F
66,56,56,68,53,60,359,P
70,66,84,60,60,77,417,P
79,40,30,53,64,42,308,P
68,30,46,47,45,57,293,P
45,35,35,38,13,46,212,F
38,40,46,42,36,60,262,P
60,69,60,63,45,61,358,P
76,30,40,40,49,83,318,P
50,35,35,30,50,62,262,P
100,84,60,52,76,79,451,P
67,30,52,40,40,56,285,P
44,30,35,35,41,35,220,P
93,43,82,85,51,78,432,P
56,50,35,35,45,45,266,P
66,41,64,45,56,68,340,P
69,30,30,39,52,62,282,P
82,43,60,52,41,79,357,P
64,63,55,40,38,54,314,P
117,79,81,68,51,85,481,P
112,40,65,69,67,59,412,P
47,35,30,35,36,41,224,P
44,35,63,51,38,50,281,P
8,35,35,30,16,30,154,F
38,92,70,80,50,86,416,P
44,30,42,30,30,50,226,P
44,30,30,42,40,42,228,P
38,35,41,35,40,67,256,P
44,30,36,41,53,68,272,P
38,51,30,57,35,36,247,P
49,57,47,46,45,67,311,P
8,18,35,12,24,19,116,F
46,30,37,30,35,52,230,P
54,30,52,50,42,56,284,P
21,35,35,10,14,13,128,F
35,35,35,30,14,36,185,F
77,30,62,30,35,36,270,P
66,67,85,75,46,47,386,P
44,20,28,36,37,40,205,F
44,38,60,36,45,65,288,P
44,67,55,56,45,47,314,P
38,30,40,47,48,30,233,P
38,57,59,46,56,55,311,P
109,82,85,90,79,80,525,P
110,93,44,58,53,79,437,P
65,53,81,54,54,95,402,P
84,40,50,50,63,70,357,P
89,61,68,64,52,82,416,P
0,4,9,11,4,7,35,F
52,44,31,35,37,69,268,P
119,66,91,61,44,70,451,P
60,30,40,37,44,70,281,P
44,35,38,36,30,36,219,P
92,81,80,73,47,71,444,P
38,30,43,38,35,63,247,P
38,78,45,68,35,35,299,P
93,76,61,54,52,66,402,P
47,35,30,44,30,45,231,P
44,35,44,30,30,42,225,P
27,10,35,19,14,19,124,F
116,100,91,91,81,85,564,P
38,30,43,36,40,48,235,P
38,36,30,56,35,35,230,P
105,42,82,68,49,85,431,P
100,35,55,45,30,51,316,P
110,96,91,72,64,93,526,P
118,67,96,72,80,94,527,P
125,71,90,83,86,92,547,P
60,36,73,60,35,47,311,P
104,80,73,75,45,61,438,P
103,51,90,51,70,71,436,P
34,35,37,30,31,40,207,F
48,35,42,40,38,63,266,P
44,18,35,30,14,40,181,F
123,85,84,86,63,93,534,P
112,75,80,73,73,74,487,P
49,30,44,38,30,30,221,P
44,51,52,70,43,56,316,P
51,30,30,30,30,59,230,P
108,51,56,56,65,81,417,P
98,64,73,54,57,68,414,P
100,35,70,56,43,80,384,P
92,91,88,86,74,97,528,P
115,65,73,50,73,57,433,P
39,35,37,38,37,53,239,P
51,35,44,36,25,17,208,F
56,30,62,39,51,50,288,P
97,30,80,53,37,60,357,P
79,67,70,70,63,96,445,P
86,71,62,63,47,54,383,P
84,88,78,86,53,85,474,P
67,47,50,52,40,60,316,P
54,35,83,41,39,68,320,P
18,35,38,46,35,35,207,F
52,58,73,78,51,52,364,P
113,97,92,67,58,82,509,P
56,56,45,70,45,58,330,P
45,30,57,35,35,30,232,P
38,30,36,42,36,38,220,P
4,6,11,22,17,13,73,F
0,2,35,4,1,22,64,F
76,42,46,39,60,45,308,P
44,35,35,N\A,0,43,157,F
67,30,42,61,46,43,289,P
101,50,40,66,40,60,357,P
20,48,54,42,35,68,267,F
95,64,58,50,57,56,380,P
38,35,35,48,42,35,233,P
19,7,35,17,7,36,121,F
12,15,35,30,25,35,152,F
122,90,39,54,63,51,419,P
38,47,36,40,40,55,256,P
103,68,66,71,70,84,462,P
68,70,50,66,72,92,418,P
45,30,35,39,44,43,236,P
15,17,35,35,23,35,160,F
75,46,56,53,60,60,350,P
11,10,35,17,13,30,116,F
120,77,84,81,81,63,506,P
85,80,45,64,57,88,419,P
38,35,35,37,20,35,200,F
100,68,90,56,37,41,392,P
53,30,39,60,41,66,289,P
38,35,30,30,41,51,225,P
120,90,95,98,91,90,584,P
73,47,64,67,40,50,341,P
45,35,35,30,38,42,225,P
90,43,57,66,51,64,371,P
39,41,60,35,57,60,292,P
109,90,85,90,57,97,528,P
91,55,72,60,65,83,426,P
80,50,56,57,44,70,357,P
52,35,43,50,44,43,267,P
74,39,48,62,45,63,331,P
105,84,82,86,81,98,536,P
60,36,31,55,48,52,282,P
76,36,31,45,39,70,297,P
101,68,63,54,67,64,417,P
53,30,40,45,37,36,241,P
57,30,43,30,30,73,263,P
20,16,41,30,30,35,172,F
55,36,50,41,11,36,229,F
N\A,N\A,N\A,N\A,0,N\A,0,F
82,58,65,62,40,58,365,P
88,52,65,57,55,79,396,P
89,41,51,48,44,55,328,P
27,15,11,30,35,50,168,F
47,38,48,54,54,53,294,P
63,65,72,48,35,59,342,P
68,35,45,37,42,40,267,P
80,81,85,62,58,65,431,P
59,31,47,30,42,50,259,P
38,43,64,89,37,35,306,P
93,52,76,58,63,68,410,P
96,61,62,43,37,63,362,P
75,56,66,49,68,55,369,P
22,17,35,16,15,35,140,F
55,41,47,41,37,60,281,P
21,35,50,35,30,67,238,F
0,N\A,N\A,N\A,0,8,8,F
8,11,18,35,51,38,161,F
91,43,36,37,48,43,298,P
21,17,43,11,17,35,144,F
46,30,40,45,30,51,242,P
70,63,51,76,55,79,394,P
63,30,30,30,30,51,234,P
72,56,64,62,37,45,336,P
74,60,52,76,50,82,394,P
50,30,35,44,36,39,234,P
73,61,69,65,63,69,400,P
44,83,61,74,45,62,369,P
44,35,35,35,20,30,199,F
109,88,95,87,85,84,548,P
65,36,85,56,30,53,325,P
116,83,86,65,75,88,513,P
100,50,30,47,36,60,323,P
92,81,68,94,78,78,491,P
93,36,50,66,57,49,351,P
44,13,36,38,39,56,226,F
38,30,30,36,41,47,222,P
N\A,N\A,N\A,N\A,0,N\A,0,F
64,50,63,52,50,82,361,P
44,30,42,36,35,35,222,P
47,35,70,51,35,40,278,P
90,41,54,52,60,71,368,P
67,43,51,44,46,78,329,P
66,42,55,38,47,35,283,P
18,35,41,70,31,30,225,F
38,37,35,8,18,43,179,F
78,43,38,50,55,54,318,P
71,35,65,35,30,60,296,P
114,69,76,53,61,91,464,P
48,37,51,30,40,36,242,P
38,30,60,35,45,82,290,P
38,76,69,41,44,62,330,P
68,41,51,76,60,65,361,P
30,35,35,35,35,40,210,F
44,30,35,48,30,44,231,P
97,41,70,51,66,50,375,P
13,35,15,51,17,27,158,F
25,19,35,36,23,35,173,F
38,38,52,71,35,30,264,P
80,60,41,44,39,35,299,P
20,35,39,48,43,40,225,F
66,56,35,49,30,48,284,P
45,30,32,30,35,56,228,P
72,49,39,58,45,50,313,P
112,88,87,89,73,85,534,P
65,30,30,30,30,62,247,P
46,31,50,48,49,70,294,P
90,89,97,85,78,90,529,P
69,42,60,56,55,80,362,P
39,35,55,35,30,60,254,P
44,30,30,39,36,40,219,P
91,78,78,80,67,84,478,P
63,30,50,60,45,35,283,P
38,38,68,52,38,51,285,P
75,30,38,37,39,40,259,P
18,40,84,55,14,41,252,F
65,68,64,59,65,81,402,P
67,60,36,36,41,55,295,P
120,71,85,84,68,85,513,P
90,62,60,66,57,84,419,P
54,30,30,35,35,37,221,P
38,41,37,74,47,40,277,P
101,51,74,68,59,73,426,P
28,18,14,20,49,40,169,F
34,16,35,35,24,37,181,F
35,35,35,30,37,40,212,F
13,35,35,37,35,36,191,F
59,55,36,19,23,40,232,F
92,55,63,42,63,76,391,P
89,81,61,46,48,39,364,P
69,30,53,51,54,41,298,P
52,35,35,35,38,35,230,P
82,51,62,49,51,39,334,P
112,93,87,86,96,74,548,P
111,70,88,60,50,49,428,P
118,51,67,63,42,78,419,P
53,30,39,35,35,30,222,P
47,30,30,41,55,35,238,P
30,35,35,38,30,40,208,F
44,30,30,30,38,49,221,P
96,64,50,38,48,62,358,P
71,42,41,42,48,45,289,P
5,N\A,N\A,N\A,0,N\A,5,F
102,42,46,62,52,80,384,P
102,98,90,84,74,97,545,P
106,68,71,77,66,85,473,P
26,35,52,38,23,46,220,F
65,65,72,67,68,60,397,P
66,69,64,54,56,92,401,P
7,8,10,5,12,21,63,F
20,35,41,35,30,35,196,F
104,42,75,52,35,41,349,P
92,52,41,57,47,68,357,P
75,65,70,66,35,54,365,P
82,68,74,68,67,77,436,P
66,31,52,30,36,30,245,P
38,30,40,57,30,44,239,P
77,76,75,53,60,66,407,P
66,93,68,60,36,72,395,P
94,76,60,66,67,78,441,P
66,35,45,30,35,36,247,P
44,78,60,63,73,79,397,P
77,35,56,50,42,62,322,P
67,49,65,63,43,62,349,P
38,30,36,42,35,42,223,P
89,53,58,65,65,70,400,P
66,39,51,30,45,62,293,P
105,41,44,56,40,62,348,P
103,74,90,46,62,87,462,P
81,53,52,68,51,59,364,P
52,35,50,56,39,75,307,P
44,66,42,37,47,48,284,P
80,35,52,41,63,70,341,P
8,12,50,17,17,50,154,F
70,43,50,36,57,82,338,P
21,42,39,40,46,41,229,F
44,36,51,58,51,61,301,P
62,43,67,45,57,69,343,P
49,30,56,40,30,44,249,P
18,42,35,15,30,50,190,F
23,35,13,N\A,39,35,145,F
N\A,N\A,N\A,N\A,0,N\A,0,F
76,66,56,42,48,71,359,P
58,30,30,37,30,52,237,P
93,45,91,76,61,58,424,P
85,51,51,56,57,50,350,P
6,6,35,35,30,16,128,F
38,48,37,35,43,51,252,P
52,56,40,43,52,57,300,P
72,37,70,41,56,46,322,P
22,15,35,30,30,14,146,F
96,48,80,77,74,89,464,P
38,35,35,36,43,40,227,P
99,98,86,88,69,90,530,P
111,70,90,76,61,97,505,P
111,50,70,57,55,66,409,P
86,30,52,51,49,47,315,P
75,50,60,67,61,53,366,P
103,30,60,54,49,60,356,P
102,67,68,73,53,60,423,P
38,41,35,35,31,45,225,P
52,30,50,51,56,67,306,P
112,90,72,80,71,92,517,P
11,42,35,40,22,38,188,F
38,55,43,35,30,51,252,P
45,55,64,46,36,67,313,P
8,35,35,30,31,74,213,F
47,58,45,30,30,50,260,P
55,30,30,35,60,36,246,P
13,35,40,16,9,35,148,F
88,75,80,75,40,80,438,P
44,40,50,42,35,48,259,P
73,64,85,64,54,91,431,P
64,60,60,56,43,35,318,P
25,35,15,38,24,40,177,F
45,30,30,44,35,35,219,P
19,13,35,24,30,36,157,F
69,70,75,62,49,90,415,P
95,91,79,80,62,71,478,P
81,43,50,63,47,82,366,P
46,35,80,42,38,55,296,P
44,30,30,40,38,57,239,P
N\A,N\A,N\A,N\A,0,N\A,0,F
46,43,40,49,36,40,254,P
102,67,61,48,35,40,353,P
38,14,35,30,30,46,193,F
3,13,10,15,15,24,80,F
44,40,63,56,37,84,324,P
119,61,79,83,71,70,483,P
25,35,17,37,18,63,195,F
90,57,80,57,35,49,368,P
67,40,55,54,60,71,347,P
94,41,72,41,52,62,362,P
38,35,50,51,30,39,243,P
104,51,67,68,68,65,423,P
20,35,37,23,40,30,185,F
44,30,36,50,39,51,250,P
115,53,85,78,73,71,475,P
44,30,30,35,46,56,241,P
100,60,65,55,58,67,405,P
89,56,66,68,61,72,412,P
20,9,3,42,25,44,143,F
20,11,35,43,42,36,187,F
66,62,61,63,39,70,361,P
93,70,79,72,61,90,465,P
45,35,40,35,30,36,221,P
100,37,68,64,60,89,418,P
44,57,43,63,41,35,283,P
38,40,37,49,52,48,264,P
98,66,83,72,62,63,444,P
10,8,9,7,13,35,82,F
59,36,37,53,51,47,283,P
47,35,74,44,65,71,336,P
66,58,48,50,47,60,329,P
96,60,53,80,51,80,420,P
62,38,54,70,42,45,311,P
66,30,50,53,52,82,333,P
59,45,30,30,46,70,280,P
58,36,30,36,38,42,240,P
57,30,47,50,49,55,288,P
16,15,35,14,42,52,174,F
121,76,96,87,77,95,552,P
84,40,87,70,59,81,421,P
44,59,51,50,52,65,321,P
90,80,95,85,76,91,517,P
38,57,35,69,39,38,276,P
116,89,98,82,70,89,544,P
38,35,38,55,43,52,261,P
51,38,32,55,35,73,284,P
62,73,43,74,46,35,333,P
N\A,36,N\A,6,0,N\A,42,F
38,30,50,42,30,41,231,P
55,35,30,55,36,60,271,P
5,11,9,7,6,35,73,F
16,67,51,52,41,57,284,F
58,7,35,12,35,12,159,F
74,85,72,72,52,62,417,P
70,75,86,81,56,65,433,P
28,35,35,10,9,30,147,F
72,38,76,53,58,49,346,P
56,37,42,53,50,67,305,P
17,35,35,50,30,52,219,F
47,37,58,30,30,51,253,P
66,30,38,55,45,67,301,P
69,30,35,40,56,59,289,P
12,35,36,12,30,30,155,F
28,15,35,15,16,30,139,F
38,61,38,35,35,39,246,P
90,60,74,35,41,56,356,P
121,60,60,79,74,84,478,P
63,54,56,36,42,53,304,P
55,40,53,52,51,62,313,P
1,13,17,6,18,16,71,F
81,35,30,36,49,42,273,P
118,92,87,91,91,93,572,P
50,56,32,48,54,65,305,P
62,87,96,77,63,83,468,P
17,18,35,35,37,50,192,F
45,47,30,52,46,46,266,P
53,35,35,48,38,9,218,F
110,54,64,75,49,90,442,P
33,19,35,35,40,35,197,F
76,40,36,36,30,30,248,P
84,85,75,53,45,49,391,P
53,30,40,51,36,45,255,P
19,37,35,40,15,38,184,F
116,49,58,57,64,60,404,P
92,40,71,52,60,70,385,P
44,30,52,55,39,51,271,P
21,35,35,36,35,40,202,F
61,60,57,35,45,54,312,P
48,71,77,52,36,30,314,P
16,35,35,36,38,35,195,F
67,36,53,48,49,67,320,P
51,35,8,39,48,57,238,F
38,44,30,46,36,44,238,P
53,30,40,30,41,48,242,P
50,35,50,24,17,35,211,F
50,35,50,47,36,49,267,P
38,30,35,35,45,37,220,P
1,1,11,2,13,9,37,F
86,62,88,73,67,80,456,P
69,76,67,58,58,74,402,P
113,75,60,79,61,63,451,P
52,30,45,49,30,48,254,P
19,35,35,35,30,62,216,F
38,35,38,36,46,62,255,P
50,30,35,45,30,41,231,P
62,46,35,35,50,47,275,P
44,35,35,35,30,24,203,F
64,19,9,37,38,35,202,F
59,30,30,35,47,38,239,P
92,46,60,54,43,80,375,P
73,30,66,50,45,65,329,P
112,64,82,82,58,60,458,P
20,11,35,16,25,30,137,F
77,77,65,63,51,62,395,P
9,35,35,36,46,35,196,F
69,50,84,65,36,54,358,P
79,62,68,70,71,85,435,P
44,16,41,35,30,37,203,F
38,30,39,43,36,47,233,P
84,55,67,61,65,66,398,P
115,89,30,37,37,38,346,P
75,44,69,57,62,93,400,P
62,57,61,75,53,70,378,P
65,30,40,35,46,80,296,P
56,35,56,66,45,61,319,P
24,35,35,35,14,20,163,F
52,N\A,47,45,44,50,238,F
23,52,35,11,40,36,197,F
38,46,55,71,41,52,303,P
66,30,51,53,49,54,303,P
9,5,13,6,4,12,49,F
73,35,36,45,30,48,267,P
120,71,88,80,73,63,495,P
38,44,51,48,46,85,312,P
71,63,30,79,53,57,353,P
45,8,35,41,38,47,214,F
38,43,57,50,36,73,297,P
17,35,6,43,26,23,150,F
62,35,44,60,37,66,304,P
117,99,92,95,89,77,569,P
