L1_MARKS_CORRECTED,L1_Marks_Corrected,L1_RESULT,L2_MARKS_CORRECTED,L2_RESULT,L3_MARKS_CORRECTED,L3_RESULT,S1_MARKS_CORRECTED,S1_RESULT,S2_MARKS_CORRECTED,S2_RESULT,S3_MARKS_CORRECTED,S3_RESULT,NRC_CLASS,NRC_RESULT
9,7,F,36,P,35,P,26,F,22,F,40,P,FAIL,F
116,92,P,70,P,79,P,78,P,50,P,92,P,1,P
24,19,F,35,P,36,P,30,F,25,F,44,P,FAIL,F
N/A,N/A,A,N/A,A,N/A,A,N/A,A,0,F,N/A,A,FAIL,F
N/A,N/A,A,N/A,A,N/A,A,N/A,A,0,F,N/A,A,FAIL,F
118,94,P,76,P,91,P,66,P,59,P,82,P,1,P
102,81,P,97,P,90,P,88,P,73,P,100,P,D   ,P
61,48,P,37,P,30,P,43,P,30,P,58,P,PASS,P
72,57,P,42,P,46,P,30,P,30,P,76,P,PASS,P
9,7,F,35,P,35,P,47,P,23,F,30,F,FAIL,F
56,44,P,45,P,50,P,46,P,58,P,61,P,2,P
N/A,N/A,A,N/A,A,N/A,A,N/A,A,0,F,N/A,A,FAIL,F
63,50,P,46,P,50,P,30,P,36,P,42,P,PASS,P
48,38,P,35,P,30,P,36,P,45,P,74,P,PASS,P
38,30,P,30,P,30,P,36,P,30,P,66,P,PASS,P
38,30,F,13,F,35,P,22,F,23,F,30,F,FAIL,F
63,50,P,43,P,42,P,44,P,30,P,59,P,PASS,P
75,60,P,47,P,50,P,80,P,58,P,91,P,1,P
44,35,P,35,P,35,P,18,F,12,F,46,P,FAIL,F
44,35,P,35,P,14,F,23,F,30,F,39,P,FAIL,F
92,73,P,52,P,69,P,60,P,54,P,76,P,1,P
56,44,P,50,P,30,P,42,P,40,P,65,P,PASS,P
60,48,P,30,P,30,P,50,P,45,P,70,P,PASS,P
106,84,P,72,P,76,P,60,P,68,P,54,P,1,P
101,80,P,64,P,65,P,52,P,58,P,89,P,1,P
91,72,P,65,P,56,P,61,P,50,P,72,P,1,P
75,60,P,63,P,35,P,35,P,35,P,50,P,PASS,P
101,80,P,90,P,80,P,78,P,66,P,92,P,1,P
N/A,N/A,A,N/A,A,N/A,A,N/A,A,0,F,N/A,A,FAIL,F
48,38,P,56,P,35,P,30,P,38,P,63,P,PASS,P
38,30,P,30,P,38,P,43,P,30,P,72,P,PASS,P
13,10,F,35,P,35,P,30,F,23,F,35,P,FAIL,F
105,84,P,76,P,60,P,72,P,57,P,98,P,1,P
21,16,F,35,P,35,P,30,F,16,F,40,P,FAIL,F
86,68,P,57,P,63,P,43,P,62,P,71,P,1,P
17,13,F,16,F,35,P,8,F,16,F,43,P,FAIL,F
71,56,P,45,P,53,P,45,P,37,P,47,P,PASS,P
49,39,P,35,P,30,P,44,P,35,P,58,P,PASS,P
98,78,P,73,P,30,P,75,P,37,P,76,P,1,P
90,72,P,47,P,62,P,35,P,50,P,74,P,2,P
50,40,P,44,P,30,P,35,P,30,P,64,P,PASS,P
103,82,P,63,P,80,P,67,P,42,P,40,P,1,P
100,80,P,84,P,91,P,82,P,64,P,73,P,1,P
50,40,P,41,P,30,P,37,P,31,P,51,P,PASS,P
83,66,P,36,P,43,P,60,P,60,P,86,P,2,P
73,58,P,51,P,32,P,39,P,41,P,50,P,PASS,P
58,46,P,35,P,35,P,17,F,25,F,55,P,FAIL,F
N/A,N/A,A,N/A,A,N/A,A,N/A,A,0,F,N/A,A,FAIL,F
51,40,P,30,P,37,P,55,P,39,P,57,P,PASS,P
49,39,P,50,P,43,P,30,P,36,P,37,P,PASS,P
65,52,P,38,P,45,P,50,P,42,P,65,P,PASS,P
92,73,P,30,P,44,P,44,P,39,P,62,P,PASS,P
88,70,P,66,P,60,P,63,P,45,P,63,P,1,P
115,92,P,73,P,65,P,67,P,67,P,91,P,1,P
47,37,P,45,P,66,P,53,P,48,P,83,P,2,P
47,37,P,41,P,30,P,64,P,49,P,66,P,PASS,P
75,60,P,68,P,60,P,65,P,51,P,97,P,1,P
13,10,F,35,P,35,P,30,F,23,F,35,P,FAIL,F
58,46,P,73,P,73,P,38,P,53,P,63,P,2,P
22,17,F,35,P,35,P,6,F,30,F,39,P,FAIL,F
101,80,P,97,P,82,P,73,P,67,P,85,P,1,P
88,70,P,37,P,65,P,67,P,46,P,74,P,1,P
55,44,P,30,P,35,P,30,P,40,P,47,P,PASS,P
113,90,P,30,P,85,P,81,P,56,P,86,P,1,P
91,72,P,65,P,63,P,55,P,50,P,85,P,1,P
60,48,P,48,P,45,P,54,P,43,P,76,P,2,P
58,46,P,35,P,35,P,16,F,22,F,58,P,FAIL,F
70,56,P,66,P,53,P,62,P,42,P,86,P,1,P
73,58,P,30,P,38,P,38,P,44,P,63,P,PASS,P
49,39,P,30,P,39,P,50,P,35,P,47,P,PASS,P
115,92,P,74,P,77,P,86,P,79,P,72,P,1,P
39,31,F,35,P,17,F,21,F,18,F,36,P,FAIL,F
50,40,P,30,P,39,P,40,P,30,P,38,P,PASS,P
97,77,P,61,P,99,P,73,P,74,P,64,P,1,P
54,43,P,46,P,54,P,86,P,49,P,84,P,2,P
81,64,P,40,P,45,P,54,P,59,P,66,P,2,P
67,53,P,35,P,49,P,58,P,52,P,84,P,2,P
35,28,F,35,P,35,P,18,F,21,F,55,P,FAIL,F
56,44,P,30,P,30,P,40,P,35,P,38,P,PASS,P
80,64,P,50,P,40,P,45,P,44,P,74,P,2,P
26,20,F,17,F,35,P,35,P,11,F,27,F,FAIL,F
39,31,P,50,P,50,P,71,P,53,P,71,P,2,P
9,7,F,17,F,50,P,51,P,26,F,50,P,FAIL,F
103,82,P,61,P,84,P,48,P,46,P,52,P,1,P
38,30,P,30,P,36,P,37,P,35,P,70,P,PASS,P
20,16,F,12,F,35,P,15,F,16,F,35,P,FAIL,F
118,94,P,88,P,83,P,96,P,87,P,100,P,D   ,P
21,16,F,7,F,9,F,16,F,24,F,14,F,FAIL,F
38,30,P,35,P,42,P,30,P,30,P,49,P,PASS,P
39,31,P,30,P,35,P,38,P,30,P,58,P,PASS,P
106,84,P,61,P,51,P,80,P,62,P,89,P,1,P
83,66,P,35,P,40,P,40,P,30,P,52,P,PASS,P
73,58,P,40,P,42,P,54,P,42,P,81,P,2,P
48,38,P,30,P,37,P,40,P,43,P,56,P,PASS,P
45,36,P,30,P,35,P,30,P,36,P,54,P,PASS,P
23,18,F,35,P,37,P,36,P,35,P,35,P,FAIL,F
94,75,P,51,P,35,P,42,P,45,P,48,P,2,P
55,44,P,38,P,41,P,42,P,36,P,64,P,PASS,P
62,49,P,51,P,37,P,35,P,35,P,52,P,PASS,P
89,71,P,59,P,38,P,52,P,51,P,70,P,2,P
79,63,P,30,P,42,P,42,P,46,P,57,P,PASS,P
93,74,P,50,P,41,P,54,P,45,P,56,P,2,P
86,68,P,35,P,42,P,30,P,46,P,40,P,PASS,P
117,93,P,65,P,85,P,84,P,81,P,83,P,1,P
44,35,P,30,P,30,P,48,P,30,P,48,P,PASS,P
50,40,P,30,P,53,P,53,P,40,P,54,P,PASS,P
82,65,P,87,P,90,P,80,P,56,P,79,P,1,P
N/A,N/A,A,N/A,A,N/A,A,N/A,A,0,F,N/A,A,FAIL,F
69,55,P,38,P,68,P,65,P,61,P,75,P,1,P
44,35,P,39,P,35,P,54,P,52,P,42,P,PASS,P
44,35,P,30,P,43,P,46,P,41,P,74,P,PASS,P
57,45,P,36,P,30,P,30,P,52,P,65,P,PASS,P
45,36,P,30,P,47,P,35,P,30,P,51,P,PASS,P
67,53,P,91,P,72,P,75,P,55,P,85,P,1,P
57,45,P,35,P,37,P,N/A,A,0,F,N/A,A,FAIL,F
N/A,N/A,A,N/A,A,N/A,A,N/A,A,0,F,N/A,A,FAIL,F
47,37,P,30,P,35,P,46,P,35,P,42,P,PASS,P
38,30,P,38,P,30,P,30,P,36,P,85,P,PASS,P
49,39,P,30,P,35,P,35,P,36,P,43,P,PASS,P
88,70,P,90,P,94,P,68,P,58,P,80,P,1,P
16,12,F,15,F,17,F,8,F,30,F,35,P,FAIL,F
57,45,P,31,P,30,P,43,P,36,P,35,P,PASS,P
74,59,P,64,P,37,P,42,P,35,P,52,P,PASS,P
112,89,P,94,P,87,P,86,P,72,P,79,P,1,P
111,88,P,60,P,92,P,54,P,68,P,74,P,1,P
44,35,P,37,P,50,P,38,P,31,P,60,P,PASS,P
97,77,P,58,P,45,P,45,P,60,P,85,P,1,P
N/A,N/A,A,N/A,A,N/A,A,N/A,A,0,F,N/A,A,FAIL,F
N/A,N/A,A,N/A,A,N/A,A,N/A,A,3,F,N/A,A,FAIL,F
65,52,P,30,P,42,P,35,P,35,P,50,P,PASS,P
53,42,P,45,P,45,P,76,P,60,P,85,P,2,P
82,65,P,36,P,84,P,30,P,47,P,81,P,2,P
19,15,F,13,F,35,P,22,F,17,F,13,F,FAIL,F
71,56,P,43,P,40,P,51,P,54,P,60,P,2,P
23,18,F,14,F,35,P,35,P,15,F,61,P,FAIL,F
56,44,P,46,P,40,P,43,P,35,P,72,P,PASS,P
44,35,P,42,P,37,P,44,P,30,P,42,P,PASS,P
63,50,P,35,P,46,P,61,P,50,P,54,P,PASS,P
93,74,P,70,P,81,P,91,P,72,P,91,P,1,P
89,71,P,53,P,82,P,63,P,56,P,80,P,1,P
100,80,P,41,P,35,P,61,P,46,P,77,P,2,P
77,61,P,35,P,35,P,30,P,48,P,78,P,PASS,P
60,48,P,35,P,41,P,36,P,35,P,57,P,PASS,P
77,61,P,52,P,54,P,43,P,39,P,50,P,2,P
120,96,P,60,P,53,P,62,P,72,P,98,P,1,P
60,48,P,13,F,18,F,37,P,22,F,35,P,FAIL,F
83,66,P,95,P,60,P,35,P,40,P,59,P,2,P
76,60,P,43,P,67,P,49,P,60,P,89,P,1,P
60,48,P,30,P,35,P,38,P,37,P,30,P,PASS,P
45,36,P,30,P,30,P,62,P,44,P,40,P,PASS,P
59,47,P,52,P,57,P,30,P,49,P,66,P,2,P
78,62,P,71,P,58,P,69,P,51,P,43,P,2,P
78,62,P,92,P,70,P,87,P,73,P,81,P,1,P
38,30,P,30,P,66,P,54,P,35,P,45,P,PASS,P
51,40,P,35,P,35,P,30,F,21,F,35,P,FAIL,F
38,30,P,53,P,74,P,52,P,35,P,85,P,2,P
44,35,P,30,P,36,P,30,P,40,P,57,P,PASS,P
N/A,N/A,A,N/A,A,N/A,A,N/A,A,0,F,N/A,A,FAIL,F
61,48,P,62,P,52,P,53,P,48,P,57,P,2,P
105,84,P,30,P,35,P,49,P,35,P,46,P,PASS,P
69,55,P,58,P,75,P,52,P,53,P,54,P,2,P
91,72,P,67,P,60,P,66,P,61,P,84,P,1,P
65,52,P,35,P,46,P,51,P,35,P,52,P,PASS,P
6,4,F,10,F,10,F,9,F,10,F,19,F,FAIL,F
91,72,P,66,P,72,P,72,P,67,P,83,P,1,P
118,94,P,94,P,90,P,88,P,78,P,97,P,D   ,P
89,71,P,69,P,55,P,58,P,45,P,67,P,1,P
55,44,P,39,P,40,P,56,P,30,P,55,P,PASS,P
59,47,P,67,P,52,P,22,F,15,F,30,F,FAIL,F
68,54,P,92,P,72,P,84,P,61,P,67,P,1,P
26,20,F,19,F,35,P,42,P,14,F,39,P,FAIL,F
45,36,P,35,P,51,P,12,F,35,P,52,P,FAIL,F
38,30,P,30,P,37,P,35,P,30,P,50,P,PASS,P
116,92,P,74,P,80,P,79,P,72,P,80,P,1,P
108,86,P,30,P,43,P,44,P,35,P,37,P,PASS,P
107,85,P,62,P,46,P,63,P,37,P,60,P,1,P
80,64,P,47,P,62,P,38,P,53,P,40,P,2,P
55,44,P,35,P,52,P,52,P,38,P,50,P,PASS,P
86,68,P,56,P,63,P,64,P,59,P,84,P,1,P
69,55,P,30,P,35,P,51,P,35,P,53,P,PASS,P
6,4,F,35,P,17,F,36,P,14,F,57,P,FAIL,F
88,70,P,10,F,35,P,37,P,20,F,52,P,FAIL,F
119,95,P,92,P,96,P,70,P,46,P,83,P,1,P
82,65,P,43,P,50,P,72,P,56,P,77,P,1,P
32,25,F,35,P,39,P,20,F,7,F,37,P,FAIL,F
59,47,P,45,P,46,P,35,P,38,P,68,P,PASS,P
44,35,P,35,P,54,P,51,P,30,F,N/A,A,FAIL,F
72,57,P,76,P,66,P,74,P,54,P,51,P,1,P
70,56,P,54,P,38,P,43,P,46,P,72,P,2,P
89,71,P,46,P,61,P,48,P,30,P,82,P,2,P
105,84,P,71,P,86,P,35,P,63,P,91,P,1,P
21,16,F,40,P,35,P,36,P,31,F,55,P,FAIL,F
102,81,P,35,P,71,P,56,P,59,P,82,P,1,P
80,64,P,35,P,41,P,14,F,47,P,51,P,FAIL,F
18,14,F,13,F,14,F,19,F,19,F,8,F,FAIL,F
106,84,P,60,P,52,P,54,P,60,P,81,P,1,P
44,35,P,30,P,30,P,35,P,47,P,60,P,PASS,P
119,95,P,44,P,61,P,60,P,60,P,77,P,1,P
82,65,P,30,P,30,P,35,P,35,P,71,P,PASS,P
98,78,P,95,P,82,P,73,P,64,P,88,P,1,P
111,88,P,77,P,84,P,78,P,37,P,68,P,1,P
20,16,F,19,F,5,F,30,F,22,F,30,F,FAIL,F
17,13,F,17,F,35,P,22,F,30,F,18,F,FAIL,F
71,56,P,60,P,35,P,35,P,30,P,49,P,PASS,P
118,94,P,80,P,68,P,53,P,58,P,61,P,1,P
20,16,F,35,P,42,P,30,F,30,F,36,P,FAIL,F
107,85,P,53,P,87,P,67,P,84,P,84,P,1,P
39,31,P,30,P,45,P,30,P,38,P,37,P,PASS,P
94,75,P,35,P,44,P,37,P,40,P,70,P,2,P
38,30,F,16,F,35,P,24,F,37,P,43,P,FAIL,F
60,48,P,37,P,46,P,35,P,39,P,72,P,PASS,P
90,72,P,55,P,81,P,63,P,53,P,76,P,1,P
73,58,P,30,P,51,P,63,P,53,P,75,P,2,P
65,52,P,44,P,37,P,58,P,42,P,73,P,2,P
114,91,P,79,P,62,P,56,P,60,P,88,P,1,P
51,40,P,42,P,41,P,30,P,30,P,55,P,PASS,P
107,85,P,82,P,75,P,41,P,56,P,58,P,1,P
102,81,P,91,P,86,P,76,P,66,P,93,P,1,P
106,84,P,43,P,50,P,55,P,53,P,68,P,1,P
14,11,F,35,P,35,P,35,P,30,F,39,P,FAIL,F
18,14,F,75,P,62,P,35,P,35,P,38,P,FAIL,F
9,7,F,35,P,50,P,36,P,12,F,41,P,FAIL,F
97,77,P,36,P,80,P,46,P,69,P,65,P,PASS,P
116,92,P,35,P,35,P,38,P,45,P,42,P,PASS,P
13,10,F,2,F,10,F,13,F,6,F,13,F,FAIL,F
N/A,N/A,A,N/A,A,N/A,A,N/A,A,0,F,N/A,A,FAIL,F
61,48,P,61,P,52,P,51,P,54,P,70,P,2,P
117,93,P,93,P,87,P,88,P,78,P,92,P,D   ,P
59,47,P,47,P,51,P,48,P,44,P,62,P,PASS,P
70,56,P,77,P,58,P,81,P,57,P,91,P,1,P
111,88,P,60,P,95,P,89,P,65,P,81,P,1,P
83,66,P,43,P,60,P,55,P,44,P,52,P,2,P
39,31,F,10,F,35,P,15,F,31,F,53,P,FAIL,F
44,35,P,46,P,30,P,48,P,30,P,39,P,PASS,P
39,31,P,30,P,30,P,30,P,30,P,60,P,PASS,P
97,77,P,41,P,42,P,55,P,51,P,83,P,2,P
49,39,P,42,P,35,P,30,P,43,P,38,P,PASS,P
100,80,P,54,P,46,P,30,P,47,P,72,P,2,P
48,38,P,36,P,37,P,30,P,30,P,52,P,PASS,P
28,22,F,35,P,35,P,38,P,31,F,36,P,FAIL,F
70,56,P,40,P,50,P,35,P,30,P,57,P,PASS,P
102,81,P,78,P,71,P,63,P,60,P,93,P,1,P
91,72,P,95,P,96,P,66,P,59,P,88,P,1,P
44,35,P,36,P,9,F,52,P,43,P,50,P,FAIL,F
81,64,P,74,P,50,P,74,P,45,P,56,P,1,P
58,46,P,50,P,35,P,37,P,49,P,56,P,PASS,P
69,55,P,35,P,60,P,44,P,41,P,67,P,2,P
85,68,P,48,P,40,P,42,P,50,P,67,P,2,P
30,24,F,16,F,35,P,30,F,10,F,36,P,FAIL,F
51,40,P,12,F,18,F,39,P,35,P,11,F,FAIL,F
45,36,P,35,P,13,F,40,P,20,F,62,P,FAIL,F
21,16,F,17,F,35,P,30,F,20,F,37,P,FAIL,F
12,9,F,N/A,A,N/A,A,N/A,A,0,F,N/A,A,FAIL,F
24,19,F,12,F,41,P,41,P,13,F,40,P,FAIL,F
114,91,P,90,P,80,P,84,P,67,P,92,P,1,P
19,15,F,35,P,43,P,36,P,18,F,44,P,FAIL,F
118,94,P,80,P,89,P,92,P,84,P,98,P,D   ,P
4,3,F,6,F,8,F,38,P,11,F,35,P,FAIL,F
74,59,P,30,P,30,P,45,P,35,P,50,P,PASS,P
30,24,F,11,F,35,P,2,F,11,F,45,P,FAIL,F
84,67,P,63,P,54,P,42,P,52,P,60,P,2,P
55,44,P,30,P,51,P,56,P,39,P,36,P,PASS,P
90,72,P,71,P,90,P,69,P,88,P,68,P,1,P
49,39,P,30,P,41,P,49,P,30,P,60,P,PASS,P
109,87,P,40,P,39,P,41,P,60,P,64,P,2,P
83,66,P,53,P,56,P,82,P,61,P,83,P,1,P
106,84,P,46,P,68,P,50,P,59,P,85,P,1,P
52,41,P,53,P,63,P,63,P,58,P,79,P,2,P
34,27,F,35,P,35,P,17,F,33,F,41,P,FAIL,F
60,48,P,30,P,30,P,35,P,35,P,36,P,PASS,P
64,51,P,44,P,50,P,48,P,47,P,53,P,PASS,P
74,59,P,44,P,46,P,63,P,49,P,41,P,2,P
122,97,P,90,P,84,P,82,P,78,P,95,P,D   ,P
47,37,P,16,F,42,P,23,F,16,F,44,P,FAIL,F
63,50,P,60,P,36,P,38,P,39,P,61,P,PASS,P
18,14,F,35,P,35,P,56,P,45,P,72,P,FAIL,F
33,26,F,35,P,52,P,30,F,20,F,18,F,FAIL,F
115,92,P,94,P,83,P,58,P,57,P,96,P,1,P
117,93,P,90,P,85,P,84,P,58,P,94,P,1,P
101,80,P,56,P,36,P,53,P,54,P,70,P,2,P
8,6,F,35,P,35,P,30,F,24,F,51,P,FAIL,F
116,92,P,85,P,70,P,64,P,62,P,80,P,1,P
100,80,P,41,P,73,P,56,P,47,P,92,P,1,P
38,30,P,65,P,81,P,42,P,74,P,63,P,2,P
61,48,P,61,P,50,P,64,P,53,P,71,P,2,P
87,69,P,37,P,90,P,50,P,39,P,47,P,2,P
120,96,P,41,P,58,P,46,P,63,P,74,P,1,P
36,28,F,35,P,35,P,25,F,30,F,47,P,FAIL,F
49,39,P,14,F,35,P,35,P,30,F,44,P,FAIL,F
6,4,F,35,P,35,P,30,F,10,F,35,P,FAIL,F
65,52,P,44,P,50,P,37,P,51,P,72,P,2,P
100,80,P,49,P,63,P,70,P,54,P,79,P,1,P
113,90,P,67,P,65,P,50,P,49,P,74,P,1,P
47,37,P,35,P,18,F,7,F,37,P,64,P,FAIL,F
26,20,F,35,P,35,P,41,P,23,F,36,P,FAIL,F
44,35,P,45,P,60,P,51,P,38,P,50,P,PASS,P
92,73,P,52,P,48,P,36,P,44,P,78,P,2,P
16,12,F,35,P,17,F,30,F,14,F,35,P,FAIL,F
79,63,P,30,P,39,P,35,P,37,P,78,P,PASS,P
50,40,P,N/A,A,35,P,41,P,35,P,44,P,FAIL,F
55,44,P,12,F,43,P,35,P,18,F,40,P,FAIL,F
55,44,P,42,P,35,P,30,P,30,P,30,P,PASS,P
61,48,P,36,P,40,P,30,P,42,P,50,P,PASS,P
65,52,P,56,P,58,P,40,P,35,P,70,P,2,P
25,20,F,35,P,35,P,11,F,20,F,52,P,FAIL,F
58,46,P,30,P,42,P,30,P,30,P,38,P,PASS,P
14,11,F,52,P,35,P,30,F,6,F,41,P,FAIL,F
46,36,P,11,F,38,P,35,P,35,P,81,P,FAIL,F
94,75,P,40,P,60,P,35,P,31,P,70,P,2,P
103,82,P,63,P,56,P,85,P,48,P,73,P,1,P
83,66,P,50,P,83,P,43,P,40,P,66,P,2,P
45,36,P,35,P,8,F,22,F,30,F,42,P,FAIL,F
59,47,P,36,P,30,P,41,P,35,P,86,P,PASS,P
45,36,P,35,P,6,F,38,P,55,P,40,P,FAIL,F
60,48,P,35,P,35,P,37,P,0,F,N/A,A,FAIL,F
44,35,P,15,F,11,F,7,F,7,F,21,F,FAIL,F
70,56,P,30,P,50,P,53,P,36,P,85,P,2,P
9,7,F,18,F,16,F,14,F,17,F,13,F,FAIL,F
52,41,P,30,P,30,P,41,P,35,P,54,P,PASS,P
52,41,P,35,P,37,P,30,P,35,P,57,P,PASS,P
83,66,P,44,P,51,P,35,P,42,P,62,P,2,P
59,47,P,30,P,38,P,56,P,49,P,71,P,PASS,P
97,77,P,51,P,55,P,73,P,57,P,75,P,1,P
30,24,F,6,F,19,F,24,F,19,F,50,P,FAIL,F
73,58,P,48,P,56,P,30,P,37,P,56,P,PASS,P
44,35,P,40,P,31,P,58,P,54,P,48,P,PASS,P
87,69,P,60,P,60,P,53,P,43,P,70,P,2,P
122,97,P,75,P,93,P,81,P,75,P,97,P,D   ,P
70,56,P,73,P,30,P,30,P,50,P,86,P,2,P
5,4,F,35,P,35,P,15,F,17,F,51,P,FAIL,F
100,80,P,65,P,94,P,90,P,61,P,81,P,1,P
47,37,P,38,P,51,P,35,P,55,P,54,P,PASS,P
11,8,F,8,F,11,F,11,F,24,F,11,F,FAIL,F
48,38,P,36,P,37,P,44,P,45,P,48,P,PASS,P
82,65,P,43,P,80,P,35,P,47,P,52,P,2,P
90,72,P,62,P,73,P,38,P,48,P,91,P,1,P
31,24,F,16,F,18,F,18,F,23,F,43,P,FAIL,F
70,56,P,31,P,30,P,49,P,35,P,42,P,PASS,P
49,39,P,30,P,30,P,38,P,30,P,62,P,PASS,P
45,36,P,30,P,54,P,36,P,30,P,43,P,PASS,P
114,91,P,92,P,85,P,77,P,80,P,72,P,1,P
120,96,P,91,P,89,P,78,P,92,P,90,P,D   ,P
5,4,F,5,F,3,F,14,F,4,F,7,F,FAIL,F
16,12,F,5,F,8,F,35,P,24,F,50,P,FAIL,F
38,30,P,68,P,61,P,30,P,30,P,65,P,PASS,P
75,60,P,30,P,86,P,43,P,30,P,70,P,2,P
19,15,F,15,F,35,P,41,P,26,F,30,F,FAIL,F
8,6,F,35,P,17,F,30,F,14,F,22,F,FAIL,F
102,81,P,39,P,74,P,56,P,70,P,54,P,1,P
61,48,P,30,P,38,P,46,P,37,P,52,P,PASS,P
57,45,P,35,P,77,P,40,P,53,P,71,P,2,P
102,81,P,73,P,93,P,76,P,56,P,71,P,1,P
28,22,F,11,F,35,P,20,F,17,F,47,P,FAIL,F
96,76,P,50,P,40,P,40,P,43,P,73,P,2,P
96,76,P,80,P,62,P,51,P,43,P,85,P,1,P
52,41,P,30,P,43,P,49,P,43,P,70,P,PASS,P
58,46,P,58,P,54,P,66,P,40,P,48,P,2,P
49,39,P,42,P,30,P,30,P,35,P,56,P,PASS,P
69,55,P,35,P,40,P,42,P,52,P,60,P,PASS,P
83,66,P,57,P,52,P,46,P,30,P,35,P,PASS,P
72,57,P,61,P,66,P,30,P,40,P,50,P,2,P
51,40,P,44,P,50,P,63,P,47,P,82,P,2,P
22,17,F,35,P,35,P,14,F,20,F,51,P,FAIL,F
63,50,P,30,P,60,P,40,P,30,P,64,P,PASS,P
46,36,P,5,F,46,P,30,F,30,F,50,P,FAIL,F
59,47,P,60,P,47,P,46,P,54,P,87,P,2,P
89,71,P,65,P,81,P,60,P,39,P,85,P,1,P
26,20,F,18,F,12,F,30,F,19,F,36,P,FAIL,F
10,8,F,12,F,35,P,42,P,47,P,43,P,FAIL,F
58,46,P,30,P,30,P,35,P,35,P,45,P,PASS,P
106,84,P,40,P,30,P,50,P,67,P,48,P,2,P
N/A,N/A,A,N/A,A,N/A,A,N/A,A,0,F,N/A,A,FAIL,F
33,26,F,14,F,41,P,37,P,30,F,48,P,FAIL,F
30,24,F,12,F,5,F,12,F,14,F,42,P,FAIL,F
79,63,P,37,P,30,P,60,P,38,P,36,P,PASS,P
69,55,P,51,P,47,P,37,P,37,P,54,P,PASS,P
93,74,P,39,P,63,P,35,P,51,P,45,P,2,P
24,19,F,35,P,40,P,37,P,19,F,22,F,FAIL,F
110,88,P,47,P,87,P,68,P,53,P,83,P,1,P
N/A,N/A,A,N/A,A,52,P,N/A,A,0,F,40,P,FAIL,F
94,75,P,50,P,47,P,35,P,39,P,57,P,2,P
105,84,P,72,P,78,P,68,P,56,P,81,P,1,P
55,44,P,43,P,30,P,36,P,31,P,56,P,PASS,P
0,0,F,2,F,3,F,6,F,1,F,16,F,FAIL,F
76,60,P,51,P,55,P,38,P,40,P,47,P,PASS,P
59,47,P,35,P,35,P,20,F,5,F,23,F,FAIL,F
44,35,P,30,P,36,P,30,P,35,P,70,P,PASS,P
80,64,P,53,P,60,P,51,P,46,P,87,P,1,P
59,47,P,30,P,50,P,30,P,35,P,51,P,PASS,P
44,35,P,35,P,50,P,39,P,30,P,79,P,PASS,P
81,64,P,62,P,82,P,62,P,54,P,83,P,1,P
46,36,P,30,P,43,P,41,P,35,P,57,P,PASS,P
67,53,P,51,P,73,P,55,P,60,P,79,P,1,P
102,81,P,71,P,73,P,48,P,62,P,86,P,1,P
119,95,P,69,P,64,P,61,P,67,P,91,P,1,P
N/A,N/A,A,N/A,A,N/A,A,N/A,A,0,F,N/A,A,FAIL,F
48,38,P,42,P,35,P,14,F,37,P,54,P,FAIL,F
44,35,P,12,F,35,P,18,F,25,F,40,P,FAIL,F
44,35,P,40,P,35,P,43,P,36,P,37,P,PASS,P
17,13,F,3,F,18,F,11,F,11,F,41,P,FAIL,F
16,12,F,10,F,35,P,16,F,20,F,30,F,FAIL,F
116,92,P,73,P,35,P,45,P,66,P,83,P,1,P
38,30,P,51,P,60,P,30,P,35,P,58,P,PASS,P
113,90,P,47,P,77,P,36,P,66,P,72,P,1,P
73,58,P,60,P,62,P,30,P,35,P,45,P,PASS,P
115,92,P,46,P,51,P,65,P,52,P,73,P,1,P
115,92,P,42,P,80,P,62,P,59,P,79,P,1,P
38,30,P,30,P,37,P,39,P,40,P,52,P,PASS,P
87,69,P,45,P,37,P,35,P,30,P,46,P,PASS,P
70,56,P,35,P,56,P,38,P,30,P,71,P,PASS,P
70,56,P,30,P,30,P,50,P,35,P,48,P,PASS,P
87,69,P,53,P,77,P,36,P,52,P,72,P,1,P
87,69,P,35,P,46,P,48,P,54,P,40,P,PASS,P
115,92,P,97,P,97,P,70,P,74,P,88,P,D   ,P
94,75,P,81,P,93,P,78,P,80,P,78,P,1,P
73,58,P,35,P,57,P,35,P,30,P,42,P,PASS,P
N/A,N/A,A,N/A,A,35,P,N/A,A,0,F,N/A,A,FAIL,F
59,47,P,53,P,74,P,44,P,50,P,65,P,2,P
64,51,P,30,P,35,P,35,P,32,P,35,P,PASS,P
95,76,P,45,P,73,P,65,P,50,P,44,P,2,P
45,36,P,30,P,54,P,30,P,39,P,82,P,PASS,P
83,66,P,37,P,65,P,55,P,55,P,90,P,1,P
23,18,F,35,P,35,P,35,P,30,F,39,P,FAIL,F
51,40,P,30,P,31,P,35,P,52,P,37,P,PASS,P
94,75,P,60,P,75,P,63,P,55,P,65,P,1,P
88,70,P,42,P,56,P,58,P,40,P,80,P,2,P
100,80,P,48,P,88,P,57,P,64,P,90,P,1,P
84,67,P,76,P,66,P,38,P,61,P,30,P,2,P
99,79,P,51,P,46,P,65,P,50,P,74,P,1,P
63,50,P,30,P,40,P,37,P,36,P,39,P,PASS,P
47,37,P,8,F,12,F,8,F,16,F,13,F,FAIL,F
72,57,P,60,P,80,P,48,P,40,P,42,P,2,P
74,59,P,37,P,74,P,59,P,45,P,54,P,2,P
